Team,ban_1,ban_2,ban_3
redBans,Evelynn,Zoe,Ornn
redBans,Zoe,TahmKench,Ryze
redBans,Zoe,TahmKench,KogMaw
redBans,Gangplank,Ornn,Zoe
redBans,TahmKench,Kalista,Sejuani
redBans,Evelynn,Ryze,TahmKench
redBans,Ornn,Kalista,Camille
redBans,KogMaw,Ryze,Rengar
redBans,Galio,Shen,Vladimir
redBans,Ryze,Sejuani,Jax
redBans,Galio,KogMaw,JarvanIV
redBans,Sejuani,Azir,Kalista
redBans,Ezreal,Zoe,Galio
redBans,Sejuani,Kalista,Zoe
redBans,Sejuani,Zoe,Janna
redBans,Jayce,Azir,Shen
redBans,Kalista,KogMaw,Shen
redBans,Cassiopeia,Azir,Kalista
redBans,Jayce,Zoe,Camille
redBans,Malzahar,Azir,Tristana
redBans,Ryze,Ornn,Kalista
redBans,Zoe,Ornn,Camille
redBans,Kalista,Ryze,Galio
redBans,Kalista,Braum,Zac
redBans,Galio,KogMaw,Kalista
redBans,Malzahar,Kalista,KogMaw
redBans,Cassiopeia,Taliyah,Zoe
redBans,Braum,Azir,Kalista
redBans,Zoe,Malzahar,Gnar
redBans,Shen,Lucian,KogMaw
redBans,TahmKench,KogMaw,Jayce
redBans,Orianna,Azir,Zoe
redBans,Zoe,Kalista,Rengar
redBans,Kalista,Jayce,TahmKench
redBans,Galio,Malzahar,Sejuani
redBans,Vayne,KogMaw,Kalista
redBans,Gangplank,Galio,Sejuani
redBans,Ryze,Azir,Ezreal
redBans,Kalista,Ryze,Ornn
redBans,Taliyah,Azir,Shen
redBans,Kalista,KogMaw,Azir
redBans,Evelynn,Kalista,Camille
redBans,Jax,Azir,TahmKench
redBans,Azir,Camille,Kalista
redBans,Azir,Vladimir,TahmKench
redBans,Kalista,KogMaw,Varus
redBans,Ornn,Kalista,Ryze
redBans,Zoe,KogMaw,JarvanIV
redBans,Azir,Kalista,Braum
redBans,Kalista,Galio,Gnar
redBans,KogMaw,Illaoi,Azir
